2.216732e+003,2.165713e+001
2.216748e+003,2.164931e+001
2.216762e+003,2.164008e+001
2.216778e+003,2.162996e+001
2.216793e+003,2.161938e+001
2.216808e+003,2.160898e+001
2.216823e+003,2.159979e+001
2.216838e+003,2.159326e+001
2.216853e+003,2.159092e+001
2.216868e+003,2.159377e+001
2.216883e+003,2.160168e+001
2.216898e+003,2.161331e+001
2.216913e+003,2.162641e+001
2.216928e+003,2.163864e+001
2.216943e+003,2.164843e+001
2.216958e+003,2.165541e+001
2.216973e+003,2.166024e+001
2.216989e+003,2.166399e+001
2.217004e+003,2.166719e+001
2.217019e+003,2.166946e+001
2.217034e+003,2.166957e+001
2.217049e+003,2.166622e+001
2.217064e+003,2.165898e+001
2.217079e+003,2.164883e+001
2.217094e+003,2.163807e+001
2.217109e+003,2.162945e+001
2.217124e+003,2.162498e+001
2.217139e+003,2.162511e+001
2.217154e+003,2.162861e+001
2.217169e+003,2.163326e+001
2.217184e+003,2.163715e+001
2.217199e+003,2.163963e+001
2.217215e+003,2.164176e+001
2.217229e+003,2.164558e+001
2.217245e+003,2.165296e+001
2.217260e+003,2.166430e+001
2.217275e+003,2.167797e+001
2.217290e+003,2.169070e+001
2.217305e+003,2.169886e+001
2.217320e+003,2.169992e+001
2.217335e+003,2.169353e+001
2.217350e+003,2.168162e+001
2.217365e+003,2.166760e+001
2.217380e+003,2.165505e+001
2.217395e+003,2.164651e+001
2.217410e+003,2.164284e+001
2.217426e+003,2.164347e+001
2.217440e+003,2.164698e+001
2.217456e+003,2.165184e+001
2.217471e+003,2.165677e+001
2.217486e+003,2.166076e+001
2.217501e+003,2.166284e+001
2.217516e+003,2.166207e+001
2.217531e+003,2.165788e+001
2.217546e+003,2.165064e+001
2.217561e+003,2.164209e+001
2.217576e+003,2.163520e+001
2.217591e+003,2.163321e+001
2.217606e+003,2.163816e+001
2.217621e+003,2.164955e+001
2.217636e+003,2.166386e+001
2.217651e+003,2.167538e+001
2.217667e+003,2.167826e+001
2.217682e+003,2.166884e+001
2.217697e+003,2.164749e+001
2.217712e+003,2.161880e+001
2.217727e+003,2.159017e+001
2.217742e+003,2.156909e+001
2.217757e+003,2.156048e+001
2.217772e+003,2.156497e+001
2.217787e+003,2.157909e+001
2.217802e+003,2.159696e+001
2.217817e+003,2.161288e+001
2.217832e+003,2.162347e+001
2.217847e+003,2.162857e+001
2.217862e+003,2.163056e+001
2.217877e+003,2.163268e+001
2.217893e+003,2.163721e+001
2.217908e+003,2.164442e+001
2.217923e+003,2.165271e+001
2.217938e+003,2.165978e+001
2.217953e+003,2.166397e+001
2.217968e+003,2.166509e+001
2.217983e+003,2.166439e+001
2.217998e+003,2.166360e+001
2.218013e+003,2.166384e+001
2.218028e+003,2.166493e+001
2.218043e+003,2.166563e+001
2.218058e+003,2.166452e+001
2.218073e+003,2.166109e+001
2.218088e+003,2.165624e+001
2.218104e+003,2.165197e+001
2.218118e+003,2.165019e+001
2.218134e+003,2.165151e+001
2.218149e+003,2.165457e+001
2.218164e+003,2.165652e+001
2.218179e+003,2.165440e+001
2.218194e+003,2.164691e+001
2.218209e+003,2.163549e+001
2.218224e+003,2.162417e+001
2.218239e+003,2.161802e+001
2.218254e+003,2.162090e+001
2.218269e+003,2.163354e+001
2.218284e+003,2.165291e+001
2.218299e+003,2.167313e+001
2.218314e+003,2.168780e+001
2.218329e+003,2.169253e+001
2.218344e+003,2.168654e+001
2.218360e+003,2.167278e+001
2.218375e+003,2.165637e+001
2.218390e+003,2.164227e+001
2.218405e+003,2.163315e+001
2.218420e+003,2.162858e+001
2.218435e+003,2.162568e+001
2.218450e+003,2.162098e+001
2.218465e+003,2.161237e+001
2.218480e+003,2.160031e+001
2.218495e+003,2.158766e+001
2.218510e+003,2.157821e+001
2.218525e+003,2.157475e+001
2.218540e+003,2.157758e+001
2.218555e+003,2.158419e+001
2.218571e+003,2.159034e+001
2.218586e+003,2.159197e+001
2.218601e+003,2.158709e+001
2.218616e+003,2.157677e+001
2.218631e+003,2.156479e+001
2.218646e+003,2.155614e+001
2.218661e+003,2.155499e+001
2.218676e+003,2.156302e+001
2.218691e+003,2.157877e+001
2.218706e+003,2.159822e+001
2.218721e+003,2.161636e+001
2.218736e+003,2.162897e+001
2.218751e+003,2.163398e+001
2.218766e+003,2.163194e+001
2.218781e+003,2.162548e+001
2.218797e+003,2.161814e+001
2.218812e+003,2.161299e+001
2.218827e+003,2.161163e+001
2.218842e+003,2.161392e+001
2.218857e+003,2.161831e+001
2.218872e+003,2.162268e+001
2.218887e+003,2.162526e+001
2.218902e+003,2.162524e+001
2.218917e+003,2.162296e+001
2.218932e+003,2.161959e+001
2.218947e+003,2.161661e+001
2.218962e+003,2.161516e+001
2.218977e+003,2.161570e+001
2.218992e+003,2.161798e+001
2.219008e+003,2.162124e+001
2.219022e+003,2.162472e+001
2.219038e+003,2.162791e+001
2.219053e+003,2.163074e+001
2.219068e+003,2.163338e+001
2.219083e+003,2.163594e+001
2.219098e+003,2.163823e+001
2.219113e+003,2.163972e+001
2.219128e+003,2.163976e+001
2.219143e+003,2.163797e+001
2.219158e+003,2.163467e+001
2.219173e+003,2.163092e+001
2.219188e+003,2.162819e+001
2.219203e+003,2.162777e+001
2.219218e+003,2.163001e+001
2.219233e+003,2.163405e+001
2.219249e+003,2.163795e+001
2.219264e+003,2.163944e+001
2.219279e+003,2.163694e+001
2.219294e+003,2.163031e+001
2.219309e+003,2.162110e+001
2.219324e+003,2.161198e+001
2.219339e+003,2.160565e+001
2.219354e+003,2.160365e+001
2.219369e+003,2.160567e+001
2.219384e+003,2.160958e+001
2.219399e+003,2.161237e+001
2.219414e+003,2.161139e+001
2.219429e+003,2.160549e+001
2.219444e+003,2.159549e+001
2.219459e+003,2.158379e+001
2.219475e+003,2.157338e+001
2.219490e+003,2.156666e+001
2.219505e+003,2.156466e+001
2.219520e+003,2.156697e+001
2.219535e+003,2.157223e+001
2.219550e+003,2.157898e+001
2.219565e+003,2.158622e+001
2.219580e+003,2.159366e+001
2.219595e+003,2.160132e+001
2.219610e+003,2.160908e+001
2.219625e+003,2.161629e+001
2.219640e+003,2.162189e+001
2.219655e+003,2.162488e+001
2.219670e+003,2.162500e+001
2.219686e+003,2.162311e+001
2.219700e+003,2.162103e+001
2.219716e+003,2.162082e+001
2.219731e+003,2.162388e+001
2.219746e+003,2.163026e+001
2.219761e+003,2.163854e+001
2.219776e+003,2.164639e+001
2.219791e+003,2.165157e+001
2.219806e+003,2.165282e+001
2.219821e+003,2.165026e+001
2.219836e+003,2.164525e+001
2.219851e+003,2.163956e+001
2.219866e+003,2.163464e+001
2.219881e+003,2.163108e+001
2.219896e+003,2.162867e+001
2.219911e+003,2.162683e+001
2.219927e+003,2.162519e+001
2.219942e+003,2.162391e+001
2.219957e+003,2.162345e+001
2.219972e+003,2.162415e+001
2.219987e+003,2.162571e+001
2.220002e+003,2.162709e+001
2.220017e+003,2.162694e+001
2.220032e+003,2.162434e+001
2.220047e+003,2.161959e+001
2.220062e+003,2.161438e+001
2.220077e+003,2.161131e+001
2.220092e+003,2.161272e+001
2.220107e+003,2.161954e+001
2.220122e+003,2.163047e+001
2.220137e+003,2.164227e+001
2.220153e+003,2.165081e+001
2.220167e+003,2.165268e+001
2.220183e+003,2.164665e+001
2.220198e+003,2.163418e+001
2.220213e+003,2.161894e+001
2.220228e+003,2.160544e+001
2.220243e+003,2.159737e+001
2.220258e+003,2.159635e+001
2.220273e+003,2.160155e+001
2.220288e+003,2.161030e+001
2.220303e+003,2.161921e+001
2.220318e+003,2.162542e+001
2.220333e+003,2.162741e+001
2.220348e+003,2.162518e+001
2.220364e+003,2.161986e+001
2.220378e+003,2.161310e+001
2.220394e+003,2.160662e+001
2.220409e+003,2.160187e+001
2.220424e+003,2.159995e+001
2.220439e+003,2.160160e+001
2.220454e+003,2.160699e+001
2.220469e+003,2.161548e+001
2.220484e+003,2.162550e+001
2.220499e+003,2.163469e+001
2.220514e+003,2.164048e+001
2.220529e+003,2.164101e+001
2.220544e+003,2.163594e+001
2.220559e+003,2.162686e+001
2.220574e+003,2.161687e+001
2.220589e+003,2.160957e+001
2.220604e+003,2.160760e+001
2.220620e+003,2.161163e+001
2.220635e+003,2.161997e+001
2.220650e+003,2.162926e+001
2.220665e+003,2.163583e+001
2.220680e+003,2.163727e+001
2.220695e+003,2.163342e+001
2.220710e+003,2.162644e+001
2.220725e+003,2.161982e+001
2.220740e+003,2.161687e+001
2.220755e+003,2.161938e+001
2.220770e+003,2.162686e+001
2.220785e+003,2.163694e+001
2.220800e+003,2.164650e+001
2.220815e+003,2.165304e+001
2.220831e+003,2.165572e+001
2.220845e+003,2.165545e+001
2.220861e+003,2.165422e+001
2.220876e+003,2.165384e+001
2.220891e+003,2.165491e+001
2.220906e+003,2.165647e+001
2.220921e+003,2.165652e+001
2.220936e+003,2.165319e+001
2.220951e+003,2.164593e+001
2.220966e+003,2.163621e+001
2.220981e+003,2.162718e+001
2.220996e+003,2.162243e+001
2.221011e+003,2.162445e+001
2.221026e+003,2.163334e+001
2.221042e+003,2.164656e+001
2.221056e+003,2.165974e+001
2.221072e+003,2.166839e+001
2.221087e+003,2.166969e+001
2.221102e+003,2.166371e+001
2.221117e+003,2.165334e+001
2.221132e+003,2.164317e+001
2.221147e+003,2.163752e+001
2.221162e+003,2.163869e+001
2.221177e+003,2.164600e+001
2.221192e+003,2.165610e+001
2.221207e+003,2.166436e+001
2.221222e+003,2.166670e+001
2.221237e+003,2.166120e+001
2.221252e+003,2.164877e+001
2.221267e+003,2.163261e+001
2.221282e+003,2.161697e+001
2.221298e+003,2.160551e+001
2.221313e+003,2.160019e+001
2.221328e+003,2.160091e+001
2.221343e+003,2.160596e+001
2.221358e+003,2.161304e+001
2.221373e+003,2.162022e+001
2.221388e+003,2.162655e+001
2.221403e+003,2.163200e+001
2.221418e+003,2.163714e+001
2.221433e+003,2.164254e+001
2.221448e+003,2.164839e+001
2.221463e+003,2.165444e+001
2.221478e+003,2.166016e+001
2.221493e+003,2.166498e+001
2.221509e+003,2.166839e+001
2.221523e+003,2.166993e+001
2.221539e+003,2.166907e+001
2.221554e+003,2.166528e+001
2.221569e+003,2.165828e+001
2.221584e+003,2.164833e+001
2.221599e+003,2.163659e+001
2.221614e+003,2.162509e+001
2.221629e+003,2.161624e+001
2.221644e+003,2.161199e+001
2.221659e+003,2.161306e+001
2.221674e+003,2.161842e+001
2.221689e+003,2.162552e+001
2.221704e+003,2.163120e+001
2.221719e+003,2.163282e+001
2.221734e+003,2.162943e+001
2.221750e+003,2.162209e+001
2.221765e+003,2.161348e+001
2.221780e+003,2.160680e+001
2.221795e+003,2.160454e+001
2.221810e+003,2.160760e+001
2.221825e+003,2.161508e+001
2.221840e+003,2.162493e+001
2.221855e+003,2.163489e+001
2.221870e+003,2.164334e+001
2.221885e+003,2.164962e+001
2.221900e+003,2.165375e+001
2.221915e+003,2.165576e+001
2.221930e+003,2.165511e+001
2.221945e+003,2.165071e+001
2.221960e+003,2.164142e+001
2.221976e+003,2.162700e+001
2.221990e+003,2.160893e+001
2.222006e+003,2.159048e+001
2.222021e+003,2.157591e+001
2.222036e+003,2.156901e+001
2.222051e+003,2.157157e+001
2.222066e+003,2.158237e+001
2.222081e+003,2.159745e+001
2.222096e+003,2.161139e+001
2.222111e+003,2.161938e+001
2.222126e+003,2.161901e+001
2.222141e+003,2.161124e+001
2.222156e+003,2.159997e+001
2.222171e+003,2.159044e+001
2.222187e+003,2.158716e+001
2.222201e+003,2.159209e+001
2.222217e+003,2.160401e+001
2.222232e+003,2.161905e+001
2.222247e+003,2.163229e+001
2.222262e+003,2.163962e+001
2.222277e+003,2.163919e+001
2.222292e+003,2.163173e+001
2.222307e+003,2.162005e+001
2.222322e+003,2.160767e+001
2.222337e+003,2.159759e+001
2.222352e+003,2.159151e+001
2.222367e+003,2.158970e+001
2.222382e+003,2.159160e+001
2.222397e+003,2.159644e+001
2.222412e+003,2.160366e+001
2.222427e+003,2.161294e+001
2.222443e+003,2.162367e+001
2.222458e+003,2.163466e+001
2.222473e+003,2.164397e+001
2.222488e+003,2.164943e+001
2.222503e+003,2.164946e+001
2.222518e+003,2.164397e+001
2.222533e+003,2.163462e+001
2.222548e+003,2.162451e+001
2.222563e+003,2.161695e+001
2.222578e+003,2.161422e+001
2.222593e+003,2.161653e+001
2.222608e+003,2.162190e+001
2.222623e+003,2.162707e+001
2.222638e+003,2.162886e+001
2.222654e+003,2.162572e+001
2.222669e+003,2.161844e+001
2.222684e+003,2.160985e+001
2.222699e+003,2.160361e+001
2.222714e+003,2.160262e+001
2.222729e+003,2.160774e+001
2.222744e+003,2.161741e+001
2.222759e+003,2.162831e+001
2.222774e+003,2.163676e+001
2.222789e+003,2.164010e+001
2.222804e+003,2.163762e+001
2.222819e+003,2.163060e+001
2.222834e+003,2.162153e+001
2.222849e+003,2.161304e+001
2.222865e+003,2.160702e+001
2.222879e+003,2.160426e+001
2.222895e+003,2.160459e+001
2.222910e+003,2.160736e+001
2.222925e+003,2.161185e+001
2.222940e+003,2.161730e+001
2.222955e+003,2.162277e+001
2.222970e+003,2.162693e+001
2.222985e+003,2.162816e+001
2.223000e+003,2.162505e+001
2.223015e+003,2.161720e+001
2.223030e+003,2.160575e+001
2.223045e+003,2.159339e+001
2.223060e+003,2.158360e+001
2.223075e+003,2.157934e+001
2.223090e+003,2.158172e+001
2.223105e+003,2.158939e+001
2.223121e+003,2.159888e+001
2.223136e+003,2.160596e+001
2.223151e+003,2.160736e+001
2.223166e+003,2.160221e+001
2.223181e+003,2.159245e+001
2.223196e+003,2.158204e+001
2.223211e+003,2.157536e+001
2.223226e+003,2.157533e+001
2.223241e+003,2.158233e+001
2.223256e+003,2.159402e+001
2.223271e+003,2.160639e+001
2.223286e+003,2.161533e+001
2.223301e+003,2.161810e+001
2.223316e+003,2.161418e+001
2.223332e+003,2.160520e+001
2.223347e+003,2.159411e+001
2.223362e+003,2.158400e+001
2.223377e+003,2.157716e+001
2.223392e+003,2.157449e+001
2.223407e+003,2.157552e+001
2.223422e+003,2.157885e+001
2.223437e+003,2.158269e+001
2.223452e+003,2.158553e+001
2.223467e+003,2.158653e+001
